ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,BILL_AMT1,PAY_AMT1,PAY_2,BILL_AMT2,PAY_AMT2,PAY_3,BILL_AMT3,PAY_AMT3,PAY_4,BILL_AMT4,PAY_AMT4,PAY_5,BILL_AMT5,PAY_AMT5,PAY_6,BILL_AMT6,PAY_AMT6,default.payment.next.month
15268,74829,2,4,3,41,0,114303,30308,-1,16215,14398,8,189270,15508,6,285704,18324,2,34234,2731,-1,24980,3562,1
15269,255602,2,4,2,36,0,50585,21566,6,114503,14527,8,14552,20963,0,44399,32797,-1,51680,18965,8,208791,20881,0
15270,20588,2,1,1,45,5,272326,1343,3,221070,44981,7,255966,40889,-2,-1460,8653,2,136589,8950,6,65680,20310,1
15271,403658,1,1,1,43,8,159695,9555,-1,58787,19593,-2,223430,12902,8,208742,7403,3,43648,61,6,143221,19004,0
15272,377424,2,3,3,37,-2,104077,37848,7,157181,10195,-2,209165,49744,6,185767,7360,-1,33862,6492,-2,-29,21429,0
15273,480555,2,4,2,52,2,23819,26882,4,219405,33752,-2,33389,1563,7,221389,40267,8,48674,32152,-2,157251,8851,0
15274,312865,2,3,3,22,2,220239,47649,8,154020,22199,2,180518,44110,5,53099,3672,-2,37230,33750,2,237277,48238,0
15275,178217,2,4,1,21,4,237464,35801,7,128763,8117,5,33562,39073,3,15277,41308,3,219486,33450,2,210070,37339,1
15276,282743,1,2,2,29,6,7134,40962,-1,98975,25898,1,-1419,38207,2,10556,31926,8,118738,41722,8,146282,20563,0
15277,344738,1,2,2,46,-1,292483,19663,6,26501,3052,1,59995,4219,1,38603,9415,3,-6137,12000,0,65689,7062,0
15278,485958,1,3,3,55,5,22870,33672,5,222474,20964,0,175405,46347,0,95403,17826,0,15956,22606,-1,137576,12053,0
15279,218502,2,1,1,26,3,33203,2726,6,50665,19531,6,260843,47274,7,59480,9638,-1,272219,6503,4,278446,45105,1
15280,144011,2,3,2,61,8,-5358,36,-2,142840,39818,0,133554,19339,0,296298,24533,7,269692,42329,4,58168,41359,0
15281,262856,1,3,3,29,2,104715,42061,6,147032,41649,7,17912,503,1,97219,14947,1,30624,9159,7,213296,22791,1
15282,294293,1,4,1,40,-2,95613,4674,6,121505,45215,5,285380,3363,3,15946,10345,6,176556,12850,0,279613,16991,0
15283,399760,1,4,1,46,-1,108266,7933,-1,26299,4325,-2,203214,42245,-1,207213,9223,1,124421,33094,-2,175340,28453,0
15284,207639,1,4,1,61,2,83634,12639,-1,149800,26088,-1,132721,25074,6,234699,8784,0,220043,31696,-2,224105,40284,0
15285,151280,1,4,3,54,5,101131,22168,0,138640,25939,-1,-1071,20753,4,202811,1840,-1,198497,31079,8,266464,17710,1
15286,207170,1,1,1,30,6,106592,4415,2,97040,21497,3,90713,20703,8,13829,15835,0,289467,45345,-1,20536,40475,0
15287,381178,2,1,3,62,4,65718,24580,7,106403,23971,8,76625,13690,8,279926,24869,8,178699,34170,5,144170,48858,0
15288,190564,2,2,1,50,-1,133384,49570,6,49644,8118,7,247233,35747,4,17834,8587,-2,198636,9557,3,161934,2006,0
15289,30951,1,3,3,24,0,150390,38225,3,230385,9814,2,65120,27720,-2,180197,2441,-1,256118,10334,7,55134,43998,0
15290,189992,2,2,3,59,6,259878,45396,-1,230650,29357,4,192609,39475,-2,266358,49513,8,43393,25918,0,216238,39834,1
15291,56766,2,4,2,54,5,13152,18004,8,58710,43521,2,156970,3564,1,97441,42590,-2,106064,28845,7,273399,17989,1
15292,329158,1,3,3,29,8,196051,33259,6,2240,16035,8,73605,7948,8,292035,29348,4,78361,26296,7,162167,14957,0
15293,169423,1,4,2,25,3,150523,28041,2,43483,1225,-1,45328,2224,7,284914,27962,6,18099,7823,3,10194,20688,1
15294,487432,2,3,1,62,0,292807,19508,5,11321,44476,-1,66611,9580,-1,99085,44629,-2,172584,32354,5,29547,19957,0
15295,452602,2,1,1,29,-2,186764,5814,-1,211247,28973,0,263759,49670,2,241911,38360,7,54743,14897,-1,85289,46692,0
15296,97122,2,4,3,45,7,273988,36760,6,247304,23876,1,166393,49967,3,59966,19984,0,-4276,18047,3,154048,12234,1
15297,281452,1,3,1,60,3,116364,20025,-2,35063,28823,6,126469,9566,-2,26972,2851,5,285082,3192,6,53213,43548,0
15298,331396,2,3,1,23,7,2081,15929,8,226292,40452,7,95287,1519,6,281002,41404,4,212759,43678,-1,29441,13400,0
15299,478361,1,4,3,45,3,244056,17269,-1,99468,25628,7,31849,45317,-1,267361,18038,6,61149,2113,2,93592,30828,0
15300,498247,1,1,1,38,4,156162,1170,4,209947,19120,3,18955,49301,1,248429,21052,2,73974,46556,8,89123,23264,0
15301,93211,2,1,1,31,6,-9500,47426,3,223511,49685,4,188196,925,0,171597,37717,8,202062,11363,8,202626,34277,0
15302,431280,1,1,1,43,-2,269288,29522,7,20928,39632,3,137196,38553,2,180528,47832,0,227690,36065,-2,142586,6636,0
15303,457095,1,3,2,54,5,237005,10782,1,150694,23050,2,98951,22571,5,82573,47640,0,228061,7784,7,181286,28917,0
15304,136534,1,1,1,54,3,27405,42357,4,139998,533,3,275234,34380,-2,287149,30891,-1,253179,37112,-1,74844,31048,0
15305,18720,2,3,3,44,-1,216420,36580,-1,38374,16050,4,111835,10694,2,114025,31723,8,-6494,20205,6,211156,44074,1
15306,398348,2,2,3,22,4,140409,27911,4,244697,20201,6,93824,16218,-2,27030,19064,-1,262774,45478,2,156945,37273,1
15307,446156,2,1,1,33,6,162150,27998,3,161226,19662,-1,27858,37552,-2,183472,28727,0,111842,23392,-2,276577,26578,0
15308,89993,1,4,3,40,-2,45865,13089,-1,32639,6021,3,265968,29885,5,224969,44943,6,105028,39846,-2,292914,37716,0
15309,471691,2,4,3,27,5,-9353,9791,2,206172,11266,3,104667,19373,8,90581,40050,0,189728,43454,3,110759,22475,1
15310,319257,1,4,3,29,3,257183,16319,0,244950,22691,2,24604,35480,1,256974,6832,2,216047,28247,1,4571,11446,1
15311,321070,2,4,3,54,8,216309,9626,6,39513,45042,2,154075,9719,2,-9231,22548,2,61092,6689,4,253602,31621,0
15312,441419,1,2,1,21,8,49457,36188,-1,293192,1089,-2,295917,35938,-2,77243,47643,5,-9023,15519,7,160633,16844,0
15313,229973,2,2,3,28,-1,230380,22567,2,265966,17129,4,196992,30882,2,103889,1215,4,200281,2395,1,68919,6000,1
15314,408608,2,1,2,61,8,82215,49930,4,-7951,48915,5,15961,19206,0,54091,14062,6,255984,1553,5,31374,36802,0
15315,35905,1,1,2,21,8,47315,49855,5,136028,1421,5,239577,27282,2,52288,43230,8,244882,48995,5,154276,5177,1
15316,214580,1,4,2,45,7,34056,31563,5,15341,27540,-1,163578,27424,7,243760,43555,7,232004,4186,7,-8481,17779,0
15317,60385,2,4,1,49,-1,131006,16351,2,230863,36199,2,129518,7687,5,189068,20545,0,115566,20969,8,41514,26514,0
15318,40653,2,4,3,37,-2,133049,30457,8,178010,17623,8,175537,27344,6,206510,32665,3,83423,35923,-2,273263,17129,1
15319,101865,1,3,1,27,-2,187755,2099,0,192467,16727,8,-9576,14578,3,79465,46338,7,58647,25620,1,267744,6037,1
15320,487936,2,1,3,55,-1,161407,10660,7,53857,28496,2,111584,14255,0,112782,36760,5,223411,47331,6,45250,17053,0
15321,135813,1,4,3,36,7,221010,18008,-2,279727,24479,8,225087,14476,1,209341,40634,0,46843,15220,0,29157,39260,1
15322,155871,1,4,3,41,3,75250,30572,8,132649,6046,7,277762,20287,8,115107,15852,-1,118815,3635,0,236951,24514,0
15323,201175,1,4,3,22,3,33265,25502,4,-8140,12894,2,76720,42682,-2,15340,19755,2,174984,6309,4,65409,35556,1
15324,258535,1,2,3,46,0,218381,40356,3,258640,8502,4,236816,9728,0,91996,10457,-2,-3439,688,3,137992,25417,1
15325,25052,1,2,1,25,1,82552,10362,-2,144594,23333,1,105743,20348,7,5809,15220,8,96188,47580,5,192595,42046,1
15326,147116,1,2,1,25,6,42002,2998,4,78921,49981,2,77653,23772,2,214120,3383,8,78619,11434,2,208315,13216,1
15327,160943,1,3,2,29,-1,238681,12763,0,101288,24380,3,282847,29907,-1,128264,9306,7,124041,46724,6,263930,3893,1
15328,230375,1,3,1,38,2,82609,1078,0,214094,34572,7,213817,24532,7,116634,33425,2,136443,5394,1,44025,36783,0
15329,423450,1,1,2,39,-2,115185,22150,7,-8415,6823,1,90560,5857,-1,243634,6966,-1,182794,9828,-1,104312,36609,0
15330,31381,1,4,2,26,7,285442,4750,5,295562,33421,4,173752,47253,1,11507,31169,3,204691,22152,0,251701,31095,1
15331,158346,1,1,3,47,6,175610,38174,8,2963,32882,8,138429,47874,5,150851,36938,-2,4443,24886,-1,87596,13196,1
15332,253234,1,1,1,51,1,209991,6524,4,216712,23064,0,71267,41130,0,147351,8432,7,11566,37886,2,238190,31349,1
15333,491056,1,2,1,41,-1,3041,21987,6,261821,40523,3,224565,24605,3,144626,2493,8,107466,10441,2,72564,12969,0
15334,266017,1,4,3,34,8,129535,37394,3,213781,243,4,89321,40201,5,46723,33604,3,298993,16287,3,164023,12466,0
15335,355252,1,2,3,36,7,130831,42977,3,196618,24361,5,130558,38052,1,4251,24103,3,287726,46396,3,221279,49593,1
15336,245020,1,2,2,22,6,107336,40308,8,168938,32845,0,269818,38191,8,-1928,2585,3,52561,12740,1,167997,44236,1
15337,59892,2,4,1,38,4,110882,33354,7,191058,46882,8,-4246,3738,-2,241246,10753,-1,12090,11634,5,129574,29094,1
15338,191593,2,1,1,38,4,32343,31380,4,104376,42370,5,135806,36611,2,90166,28009,8,237254,40002,6,176363,31233,0
15339,363645,1,1,2,55,4,244278,26411,2,49701,31240,0,72782,29930,1,212085,38428,6,189036,49625,7,142242,43451,1
15340,224992,2,2,2,34,7,171511,18930,0,200434,46019,7,281478,13363,3,216068,14709,4,122563,26978,4,263425,47726,0
15341,355535,2,4,2,38,0,163170,9594,5,172794,45549,0,238115,6787,2,278745,9682,4,136084,14477,-2,256866,11734,0
15342,290064,2,1,3,39,8,9843,25992,2,10078,39000,6,2624,46797,0,96930,30657,8,145387,38693,4,68814,41628,1
15343,288846,1,3,2,45,4,292284,18846,1,196850,15006,2,272298,25109,7,193207,27235,-1,165774,31871,6,293010,48268,1
15344,266216,1,1,2,55,3,219344,49168,1,82129,39808,-2,158312,34239,1,186052,9411,-1,231686,28992,4,231455,25151,1
15345,274038,1,4,3,27,7,16967,12014,4,220586,31326,8,158187,36567,4,229388,1291,2,141815,21120,5,159674,28297,1
15346,303129,2,4,2,23,5,192161,39613,2,34951,22697,-1,296400,32917,4,34778,33344,-1,214150,46614,1,64943,30420,0
15347,169359,2,4,2,58,2,189941,46185,4,190701,30194,7,27133,15835,6,-1419,34520,0,134683,707,7,-8263,16864,1
15348,268771,1,2,1,32,4,176283,21463,6,185669,37556,1,140096,23420,3,160348,39352,1,9405,4474,-1,254930,32324,0
15349,135702,2,1,2,36,0,203611,46099,3,292298,30836,0,258293,7048,2,167627,12837,-1,166910,9655,0,99438,49791,0
15350,83527,2,3,2,40,-2,223850,18327,0,115325,3211,6,126990,1331,0,179154,8302,-1,86605,2448,5,289207,9501,0
15351,156511,1,2,3,25,4,215849,3943,5,299200,25914,-2,296134,24467,1,109548,2914,4,185263,19352,5,136422,25353,1
15352,400820,2,1,2,51,0,118968,41552,4,46369,30807,-2,109759,146,5,61500,19113,7,15029,23000,6,86595,26473,0
15353,235692,2,4,1,44,4,146352,43119,7,158203,3808,0,284373,10878,2,295997,38554,7,259993,39153,1,253688,48710,0
15354,314379,1,1,1,63,3,-7823,27121,4,142519,13705,6,33364,37193,-1,-4428,22821,8,104247,23299,7,68968,41192,0
15355,168731,2,4,3,64,8,231875,17800,-2,3712,31009,2,231681,42548,5,200986,40727,1,275429,13845,8,192918,454,1
15356,297120,1,4,1,44,6,250406,9765,2,144234,22640,-1,213789,45567,-2,225973,24490,6,145680,40368,1,114578,25421,1
15357,245311,1,1,3,36,7,141075,4285,-1,140545,48726,1,248213,34123,-1,65418,34160,1,244412,36818,4,29322,41629,0
15358,354787,1,1,1,59,-2,181952,15903,4,215407,34,-2,287024,2341,-2,244334,40323,3,275525,22737,1,4460,31943,0
15359,208937,1,3,1,48,6,289019,18948,5,295728,42656,-2,254083,47696,-2,107031,5685,8,214825,2750,0,3902,13577,1
15360,379775,1,1,2,25,-1,12613,38334,6,135257,7114,-2,63987,29741,6,125442,43883,0,106941,36839,6,66683,42886,0
15361,209378,1,1,3,33,-1,154844,45421,5,14781,18425,2,157416,27388,1,125400,5166,2,264550,13870,6,132284,21751,0
15362,66697,1,2,2,35,-1,193480,34342,2,263189,29018,8,201727,20498,-2,149951,5299,7,158687,6715,5,47303,38813,1
15363,80382,2,4,3,61,6,243371,26422,1,101918,41971,-1,11239,48606,5,38879,6445,6,51080,41764,0,7774,29111,1
15364,288795,1,4,2,24,8,270605,10154,4,207136,23384,1,255155,28501,5,190643,40303,2,252670,13100,2,16615,40555,1
15365,190116,2,3,1,34,8,138936,7743,1,88469,41582,2,129866,15468,-2,39659,46615,5,42954,29599,3,277542,713,0
15366,24633,2,2,2,47,4,13472,34075,7,127881,16669,8,180250,7077,-1,175959,44034,1,291971,31287,4,217184,32571,0
15367,89164,1,3,1,30,-2,42921,15042,7,100050,40453,0,196795,17654,2,298786,14439,5,38482,12208,0,178868,30023,0
15368,272713,2,1,3,43,7,218102,19630,7,155539,6407,0,-1898,32999,-1,194805,1832,2,137689,30008,8,172228,21766,1
15369,463116,1,3,3,57,-2,119813,27578,3,148205,18335,4,31102,24808,-2,203557,32063,0,71920,41691,3,102990,7581,0
15370,339653,1,4,1,48,4,250984,32675,7,241243,28940,4,14652,46811,7,295994,23680,5,34218,32817,4,215879,28619,0
15371,133425,1,2,2,64,8,242500,45127,5,37586,29063,0,23294,14667,-2,245610,503,2,102570,42301,6,116648,10314,1
15372,373270,1,1,1,33,7,214859,35714,2,107447,39835,6,129402,10898,1,25414,36731,5,50781,29371,-1,51978,3143,0
15373,260220,1,2,2,56,-2,192457,9924,-2,156342,26624,3,111277,11951,-1,50230,44062,2,113912,14365,2,268157,2792,0
15374,399666,1,2,1,52,8,243667,6485,7,291645,38982,5,224149,1840,0,236075,23571,0,160214,24419,4,296727,45059,1
15375,305182,2,3,1,57,7,106505,25276,5,88124,44943,7,63934,7539,-1,147790,46880,-2,211633,42412,1,31596,21235,1
15376,190160,2,1,3,21,4,44361,1017,8,13443,28036,2,262796,25851,1,10794,19524,5,231947,23556,1,69465,23990,0
15377,214249,2,2,2,24,-1,185558,8116,4,48831,11263,1,152813,35281,8,221205,44564,-1,240943,10904,3,127457,29318,1
15378,215538,2,2,2,21,5,63023,23545,7,287897,16919,0,147448,1210,2,23887,9736,4,112255,5431,3,220633,30131,1
15379,475432,2,3,1,38,7,277440,48059,7,202329,49526,6,80987,18134,5,143649,48151,8,-9792,28120,0,151699,45164,0
15380,207865,1,2,2,33,0,8969,39996,6,17335,32694,-2,285878,21242,6,194250,15930,7,202470,37975,6,290315,1562,0
15381,477002,2,4,1,45,5,262481,1290,5,34445,17624,0,241928,7765,0,119507,39170,1,159738,19325,-2,123170,34698,0
15382,310282,1,4,1,41,0,113826,21417,7,274917,13779,5,127655,3661,7,74153,2068,-1,48538,42116,-2,234765,28400,0
15383,466526,1,1,2,35,1,16797,46133,5,10170,22037,2,272805,49023,7,126739,26397,-2,238049,33213,5,115259,25135,1
15384,431973,1,1,2,61,0,211794,40590,7,256605,22093,-2,98682,13164,8,79759,247,-1,276346,14234,7,266004,6816,0
15385,211466,1,3,1,61,8,227361,38075,4,179377,26663,7,137737,49236,1,27601,49029,2,18958,20893,0,21703,9880,1
15386,482243,1,2,2,30,5,82047,26577,0,132378,39338,0,199853,24627,1,286586,38516,6,29864,21389,8,79003,5754,0
15387,494046,1,3,2,55,8,253162,24789,3,106768,4059,7,107004,22152,-2,4385,47223,4,30793,6612,3,42943,49586,0
15388,197223,1,3,2,24,7,70336,22504,0,141658,33159,8,214574,4786,1,285431,39406,2,60133,30717,8,-9709,7631,0
15389,382884,2,4,2,25,1,134831,12800,5,279741,21672,7,293161,40828,3,155335,16152,5,101503,44706,8,164776,4761,0
15390,121174,1,2,3,64,6,60716,48616,-1,134914,27044,3,32981,32762,4,58402,14952,-1,154163,32945,6,14992,38830,1
15391,321416,1,4,3,58,-2,4131,35563,2,50846,31114,6,93110,5667,6,82740,28114,0,170610,16659,6,-8525,42259,0
15392,147980,2,4,1,58,1,-4140,29299,7,185338,37318,0,93855,34679,6,253157,18050,0,277584,38720,5,106809,11676,1
15393,414060,2,1,1,44,1,234008,2296,7,89039,8792,1,31068,39579,1,155495,48992,0,275587,45528,8,39081,6759,0
15394,323599,1,3,3,44,-1,145604,2480,-2,60183,8330,2,273666,42042,7,122023,23406,1,254938,22672,-2,79970,27879,0
15395,78447,2,4,1,60,4,12638,42294,-1,299694,30836,5,34794,7433,8,90077,47394,-1,212874,6368,-1,5656,22236,0
15396,215599,1,1,3,39,0,224307,10449,7,131573,42147,3,120887,20776,1,12314,24591,4,62260,46176,8,260667,34187,1
15397,349252,1,1,1,40,3,239297,13793,2,151878,30760,8,253666,10021,7,-87,19181,7,38806,11160,7,5501,20858,0
15398,446282,1,2,2,48,2,213241,15964,7,203167,47196,6,239350,11889,3,192445,35287,4,-4357,43984,0,155592,21034,0
15399,236301,1,2,2,63,7,138636,49598,0,54565,24330,-2,290716,32041,0,5100,8176,2,182717,17117,4,101355,35730,0
15400,443220,2,4,3,31,6,135384,42490,2,295548,33882,3,171353,19708,6,263750,42728,6,5291,27192,1,232328,43389,0
15401,310477,2,1,3,43,7,155873,9750,4,114926,1025,3,134213,42788,5,231662,12807,-2,20963,48295,-2,271496,48187,0
15402,393363,2,1,3,35,1,111985,8463,1,265430,1642,4,132369,4752,0,7168,28437,-2,488,46261,0,71846,35012,0
15403,355173,1,1,3,41,2,110519,11788,-1,179473,45130,2,157372,35252,2,297237,46980,7,191307,30805,1,224906,43605,0
15404,311841,1,3,2,56,4,81962,29516,7,78179,28169,1,96227,17351,1,185028,37445,0,-4301,7417,4,74936,24249,0
15405,289778,2,1,2,33,5,295738,29872,-2,276746,32974,7,3185,12827,6,6057,16584,-1,137680,26380,6,212385,29666,1
15406,397664,2,3,3,52,3,291035,23690,7,266801,48049,3,12476,2401,3,222679,16106,2,198856,2990,6,139571,33480,0
15407,296705,1,2,3,30,-2,244512,23042,-1,181707,10463,-1,106200,48838,4,48923,1035,4,231048,17917,6,228058,17571,1
15408,421249,2,4,1,57,4,266995,27561,6,204955,21107,0,219812,36853,2,235129,19766,-1,96139,32600,-1,30294,12265,0
15409,476103,2,2,2,52,-1,255779,10127,2,225947,46933,1,114570,39241,6,53637,35651,3,287364,44538,3,258766,24014,0
15410,65063,1,4,2,40,6,44397,27807,-2,47685,34335,5,189854,2636,8,67470,7441,0,22490,23309,3,145169,39508,0
15411,298065,2,1,3,59,1,180006,45759,-1,175562,47399,4,177577,7185,3,5325,8705,4,155711,45193,5,232555,12484,0
15412,29340,1,4,1,36,7,12741,18674,-2,81775,2025,7,198025,22238,4,195343,38732,-1,37638,40022,-2,20390,19799,0
15413,72781,2,4,2,59,5,244660,16286,-1,287771,27626,8,128909,39398,-2,63678,20110,8,246308,11430,4,253844,42654,1
15414,287045,2,2,1,25,1,299223,14288,2,184464,33973,0,-1781,12584,0,109218,10718,2,6527,12246,2,232317,21934,1
15415,20638,1,4,1,37,4,63853,16284,-2,245785,3705,-2,161356,30731,2,178543,9714,0,235023,8108,4,15037,13110,1
15416,441812,1,1,2,56,8,211615,29597,3,141942,6259,7,189612,28174,3,112690,24582,-1,33049,49824,8,202914,1290,0
15417,227986,1,3,2,46,7,41628,28438,2,141093,2072,7,191636,11275,5,47101,16087,-1,290677,48511,6,189442,48059,0
15418,316468,1,1,1,24,6,187275,2270,-2,112751,3711,6,39121,45821,2,44321,49939,4,283959,49765,7,1118,46619,1
15419,360500,1,4,1,58,3,194092,5395,4,62365,46556,8,40483,1057,7,55560,1409,7,188787,12836,6,16183,37003,0
15420,231668,1,2,2,46,-2,70835,49427,0,80951,12746,4,112390,40456,6,191016,13142,4,278188,39237,0,121145,14072,0
15421,304786,2,1,3,40,5,206871,29376,-2,2220,43282,0,80388,17556,3,171034,24433,8,136403,47812,2,87883,30856,1
15422,35378,2,4,1,33,-1,187330,26895,-2,275317,45553,-2,254011,34682,6,162194,24571,6,104273,35159,6,172194,36952,1
15423,323011,1,2,2,27,4,126958,5656,2,279499,49655,3,145382,32773,0,88350,23926,6,97090,49869,5,-488,14537,1
15424,345830,1,3,1,44,3,89729,3935,-2,18,46582,1,136135,1625,1,123614,26333,5,155689,26969,7,290331,43404,0
15425,315019,1,2,2,23,6,18012,44212,1,198692,14997,7,165185,21909,2,36829,38479,0,165506,3714,3,245054,37957,1
15426,128171,2,4,1,23,7,87039,11502,6,226930,16289,4,50239,28824,5,277007,2068,1,39903,16369,7,231193,46919,1
15427,492811,2,2,1,36,-1,235649,24904,1,244475,39533,-2,212535,43294,7,87303,44713,4,122474,12815,5,110468,19099,0
15428,372205,2,4,3,51,8,12753,18335,-2,211399,27446,3,136357,7668,0,248671,31670,0,262271,30801,6,196012,14796,0
15429,224801,2,2,1,53,7,51420,29581,1,210371,21521,2,270582,37703,5,1432,35607,0,121469,43726,7,122054,43933,0
15430,74377,1,2,1,34,-1,221358,47465,3,19544,20979,0,27487,12853,6,192862,6448,3,84898,11296,2,38212,40746,0
15431,270339,2,2,1,45,6,29516,21123,7,63458,7351,4,257343,36179,0,294508,38590,5,24023,44307,2,94309,41603,0
15432,64691,2,4,2,22,3,42015,13587,8,225842,31852,6,80646,26682,1,194406,45335,0,20629,3214,6,63497,23844,0
15433,496553,2,2,2,61,0,245561,46062,2,73687,18239,-1,23198,25801,6,282056,27149,3,95652,2007,7,201048,494,0
15434,467519,1,4,2,33,-1,190558,39522,1,181289,285,1,211949,2605,3,29164,16475,-2,122829,29436,1,80139,3027,0
15435,464055,2,1,2,38,-2,276033,10772,1,226660,33107,5,155959,16327,6,242304,30117,7,76616,42378,7,15035,5329,0
15436,321207,1,3,1,40,2,20742,37933,0,239906,10962,1,101572,22522,4,79269,5055,2,240379,44390,5,25023,40498,0
15437,101782,2,1,3,22,-2,104814,13937,-1,-3548,14469,2,257431,26391,6,222734,24544,5,87150,18831,7,62933,28912,0
15438,269896,2,3,1,27,4,70859,22649,-1,42786,32569,1,91148,40447,5,222328,19907,1,18364,49591,1,222729,37282,0
15439,88343,2,4,1,33,0,222135,41570,7,166120,16274,0,158350,34317,2,-7414,49855,-1,264487,30885,7,40698,28410,1
15440,355215,1,1,3,28,-2,15315,17139,-2,169670,37591,3,146665,44671,7,240073,23250,1,146555,13403,-2,213329,16115,0
15441,408708,2,3,3,23,1,122487,20437,-1,187278,3705,4,299026,15177,-1,136211,22546,7,43870,17647,7,297974,38501,0
15442,131399,2,3,3,34,2,245368,1073,5,57113,10569,4,164334,17347,6,189362,20817,8,93069,28311,-1,200655,16879,1
15443,41357,1,1,3,43,3,229408,29215,8,-4154,38265,5,54048,4510,3,236892,46223,3,135484,19887,5,176553,41989,1
15444,475054,2,1,3,28,5,296082,22147,-1,215594,30718,3,43775,46824,-2,110986,14379,3,5806,26758,-2,209968,33235,0
15445,304458,2,4,3,53,7,183085,6820,5,38475,23056,5,189969,10724,0,252084,38835,1,117437,20137,-1,102405,19296,0
15446,451913,2,3,2,47,8,252771,25854,4,128421,42716,8,150066,28800,4,97709,43106,1,216831,8773,1,130285,34921,0
15447,80283,2,4,3,31,2,215061,20073,-2,172240,10835,6,100017,716,0,76616,9914,1,257962,2993,2,91830,31622,1
15448,69567,2,4,3,53,-2,190247,29328,0,224312,16554,5,248050,10003,1,13320,43612,5,157802,36087,5,28510,40844,0
15449,319150,1,2,3,31,1,39913,7816,4,253621,44011,0,284165,5857,0,87619,28435,3,293717,39081,1,202118,13397,0
15450,463227,2,4,3,58,0,33205,4532,0,217169,29120,0,117902,31044,7,259772,10992,6,122136,12710,-1,229122,30922,0
15451,247778,2,3,3,63,5,244193,36287,5,150868,27081,4,49497,30985,0,30559,5975,4,51682,38342,6,251475,10785,1
15452,151758,1,2,2,38,4,83696,30363,-2,152300,16481,-1,292623,15125,-1,255109,41144,4,173760,48169,6,218860,15505,1
15453,440665,1,4,2,48,0,54263,3541,8,111169,41983,8,11311,18138,-2,106048,16482,-2,227760,34884,7,238023,27902,0
15454,71606,2,4,2,61,7,281312,22729,5,168939,36554,4,135440,29423,5,212235,11343,4,186505,48372,7,21821,17273,1
15455,291035,2,3,1,46,-2,114171,31986,5,297986,40579,3,-7665,27254,7,152404,13234,7,24483,23543,4,275339,13845,0
15456,455331,2,2,3,50,-2,177740,23659,-1,81229,14675,1,295850,31973,-1,8758,45356,7,166968,11450,3,284989,9823,0
15457,111732,1,1,2,30,8,34770,49019,-1,24833,45102,2,239500,44936,2,289877,30153,7,279181,9278,7,89615,48608,0
15458,201791,2,1,3,62,1,195200,31929,8,288176,9801,-1,42507,20034,3,122809,12990,3,112131,38504,5,-95,19756,1
15459,498680,1,2,3,23,2,258869,17555,0,10020,23002,5,131271,9368,6,41308,15710,1,133375,6809,1,238641,30392,0
15460,476246,1,2,2,52,4,108904,34753,6,40762,18943,-1,106538,13353,6,5300,47136,3,15356,2934,-1,288910,42018,0
